timestamp_min,pot_w
1764,-1413.594
1765,-1413.594
1766,-1413.594
1767,-1413.594
1768,-1413.594
1769,-1413.594
1770,-1413.594
1771,-1413.594
1772,-1413.594
1773,-1413.594
1774,-1413.594
1775,-1413.594
1776,-1413.594
1777,-1413.594
1778,-1413.594
1779,-1413.594
1780,-1413.594
1781,-1413.594
1782,-1413.594
1783,-1413.594
1784,-1413.594
1785,-1413.594
1786,-1413.594
1787,-1413.594
1788,-1413.594
1789,-1413.594
1790,-1413.594
1791,-1413.594
1792,-1413.594
1793,-1413.594
1794,-1413.594
1795,-1413.594
1796,-1413.594
1797,-1413.594
1798,-1413.594
1799,-1413.594
1800,-1413.594
1801,-1413.594
1802,-1413.594
1803,-1413.594
1804,-1413.594
1805,-1413.594
1806,-1413.594
1807,-1413.594
1808,-1413.594
1809,-1413.594
1810,-1413.594
1811,-1413.594
1812,-1413.594
1813,-1413.594
1814,-1413.594
1815,-1413.594
1816,-1413.594
1817,-1413.594
1818,-1413.594
1819,-1413.594
1820,-1413.594
1821,-1413.594
1822,-1413.594
1823,-1413.594
1824,-1413.594
1825,-1413.594
1826,-1413.594
1827,-1413.594
1828,-1413.594
1829,-1413.594
1830,-1413.594
1831,-1413.594
1832,-1413.594
1833,-1413.594
1834,-1413.594
1835,-1413.594
1836,-1413.594
1837,-1413.594
1838,-1413.594
1839,-1413.594
1840,-1413.594
1841,-1413.594
1842,-1413.594
1843,-1413.594
1844,-1413.594
1845,-1413.594
1846,-1413.594
1847,-1413.594
1848,-1413.594
1849,-1413.594
1850,-1413.594
1851,-1413.594
1852,-1413.594
1853,-1413.594
1854,-1413.594
1855,-1413.594
1856,-1413.594
1857,-1413.594
1858,-1413.594
1859,-1413.594
1860,1413.594
1861,1413.594
1862,1413.594
1863,1413.594
1864,1413.594
1865,1413.594
1866,1413.594
1867,1413.594
1868,1413.594
1869,1413.594
1870,1413.594
1871,1413.594
1872,1413.594
1873,1413.594
1874,1413.594
1875,1413.594
1876,1413.594
1877,1413.594
1878,1413.594
1879,1413.594
1880,1413.594
1881,1413.594
1882,1413.594
1883,1413.594
1884,1413.594
1885,1413.594
1886,1413.594
1887,1413.594
1888,1413.594
1889,1413.594
1890,1413.594
1891,1413.594
1892,1413.594
1893,1413.594
1894,1413.594
1895,1413.594
1896,1413.594
1897,1413.594
1898,1413.594
1899,1413.594
1900,1413.594
1901,1413.594
1902,1413.594
1903,1413.594
1904,1413.594
1905,1413.594
1906,1413.594
1907,1413.594
1908,1413.594
1909,1413.594
1910,1413.594
1911,1413.594
1912,1413.594
1913,1413.594
1914,1413.594
1915,1413.594
1916,1413.594
1917,1413.594
1918,1413.594
1919,1413.594
1920,1413.594
1921,1413.594
1922,1413.594
1923,1413.594
1924,1413.594
1925,1413.594
1926,1413.594
1927,1413.594
1928,1413.594
1929,1413.594
1930,1413.594
1931,1413.594
1932,1413.594
1933,1413.594
1934,1413.594
1935,1413.594
1936,1413.594
1937,1413.594
1938,1413.594
1939,1413.594
1940,1413.594
1941,1413.594
1942,1413.594
1943,1413.594
1944,1413.594
1945,1413.594
1946,1413.594
1947,1413.594
1948,1413.594
1949,1413.594
1950,1413.594
1951,1413.594
1952,1413.594
1953,1413.594
1954,1413.594
1955,1413.594
1956,1413.594
1957,1413.594
1958,1413.594
1959,1413.594
1960,1413.594
1961,1413.594
1962,1413.594
1963,1413.594
1964,1413.594
1965,1413.594
1966,1413.594
1967,1413.594
1968,1413.594
1969,1413.594
1970,1413.594
1971,1413.594
1972,1413.594
1973,1413.594
1974,1413.594
1975,1413.594
1976,1413.594
1977,1413.594
1978,1413.594
1979,1413.594
1980,-1413.594
1981,-1413.594
1982,-1413.594
1983,-1413.594
1984,-1413.594
1985,-1413.594
1986,-1413.594
1987,-1413.594
1988,-1413.594
1989,-1413.594
1990,-1413.594
1991,-1413.594
1992,-1413.594
1993,-1413.594
1994,-1413.594
1995,-1413.594
1996,-1413.594
1997,-1413.594
1998,-1413.594
1999,-1413.594
2000,-1413.594
2001,-1413.594
2002,-1413.594
2003,-1413.594
2004,-1413.594
2005,-1413.594
2006,-1413.594
2007,-1413.594
2008,-1413.594
2009,-1413.594
2010,-1413.594
2011,-1413.594
2012,-1413.594
2013,-1413.594
2014,-1413.594
2015,-1413.594
2016,-1413.594
2017,-1413.594
2018,-1413.594
2019,-1413.594
2020,-1413.594
2021,-1413.594
2022,-1413.594
2023,-1413.594
2024,-1413.594
2025,-1413.594
2026,-1413.594
2027,-1413.594
2028,-1413.594
2029,-1413.594
2030,-1413.594
2031,-1413.594
2032,-1413.594
2033,-1413.594
2034,-1413.594
2035,-1413.594
2036,-1413.594
2037,-1413.594
2038,-1413.594
2039,-1413.594
2040,-1413.594
2041,-1413.594
2042,-1413.594
2043,-1413.594
2044,-1413.594
2045,-1413.594
2046,-1413.594
2047,-1413.594
2048,-1413.594
2049,-1413.594
2050,-1413.594
2051,-1413.594
2052,-1413.594
2053,-1413.594
2054,-1413.594
2055,-1413.594
2056,-1413.594
2057,-1413.594
2058,-1413.594
2059,-1413.594
2060,-1413.594
2061,-1413.594
2062,-1413.594
2063,-1413.594
2064,-1413.594
2065,-1413.594
2066,-1413.594
2067,-1413.594
2068,-1413.594
2069,-1413.594
2070,-1413.594
2071,-1413.594
2072,-1413.594
2073,-1413.594
2074,-1413.594
2075,-1413.594
2076,-1413.594
2077,-1413.594
2078,-1413.594
2079,-1413.594
2080,-1413.594
2081,-1413.594
2082,-1413.594
2083,-1413.594
2084,-1413.594
2085,-1413.594
2086,-1413.594
2087,-1413.594
2088,-1413.594
2089,-1413.594
2090,-1413.594
2091,-1413.594
2092,-1413.594
2093,-1413.594
2094,-1413.594
2095,-1413.594
2096,-1413.594
2097,-1413.594
2098,-1413.594
2099,-1413.594
2100,1413.594
2101,1413.594
2102,1413.594
2103,1413.594
2104,1413.594
2105,1413.594
2106,1413.594
2107,1413.594
2108,1413.594
2109,1413.594
2110,1413.594
2111,1413.594
2112,1413.594
2113,1413.594
2114,1413.594
2115,1413.594
2116,1413.594
2117,1413.594
2118,1413.594
2119,1413.594
2120,1413.594
2121,1413.594
2122,1413.594
2123,1413.594
2124,1413.594
2125,1413.594
2126,1413.594
2127,1413.594
2128,1413.594
2129,1413.594
2130,1413.594
2131,1413.594
2132,1413.594
2133,1413.594
2134,1413.594
2135,1413.594
2136,1413.594
2137,1413.594
2138,1413.594
2139,1413.594
2140,1413.594
2141,1413.594
2142,1413.594
2143,1413.594
2144,1413.594
2145,1413.594
2146,1413.594
2147,1413.594
2148,1413.594
2149,1413.594
2150,1413.594
2151,1413.594
2152,1413.594
2153,1413.594
2154,1413.594
2155,1413.594
2156,1413.594
2157,1413.594
2158,1413.594
2159,1413.594
2160,1413.594
2161,1413.594
2162,1413.594
2163,1413.594
2164,1413.594
2165,1413.594
2166,1413.594
2167,1413.594
2168,1413.594
2169,1413.594
2170,1413.594
2171,1413.594
2172,1413.594
2173,1413.594
2174,1413.594
2175,1413.594
2176,1413.594
2177,1413.594
2178,1413.594
2179,1413.594
2180,1413.594
2181,1413.594
2182,1413.594
2183,1413.594
2184,1413.594
2185,1413.594
2186,1413.594
2187,1413.594
2188,1413.594
2189,1413.594
2190,1413.594
2191,1413.594
2192,1413.594
2193,1413.594
2194,1413.594
2195,1413.594
2196,1413.594
2197,1413.594
2198,1413.594
2199,1413.594
2200,1413.594
2201,1413.594
2202,1413.594
2203,1413.594
2204,1413.594
2205,1413.594
2206,1413.594
2207,1413.594
2208,1413.594
2209,1413.594
2210,1413.594
2211,1413.594
2212,1413.594
2213,1413.594
2214,1413.594
2215,1413.594
2216,1413.594
2217,1413.594
2218,1413.594
2219,1413.594
2220,-1413.594
2221,-1413.594
2222,-1413.594
2223,-1413.594
2224,-1413.594
2225,-1413.594
2226,-1413.594
2227,-1413.594
2228,-1413.594
2229,-1413.594
2230,-1413.594
2231,-1413.594
2232,-1413.594
2233,-1413.594
2234,-1413.594
2235,-1413.594
2236,-1413.594
2237,-1413.594
2238,-1413.594
2239,-1413.594
2240,-1413.594
2241,-1413.594
2242,-1413.594
2243,-1413.594
2244,-1413.594
2245,-1413.594
2246,-1413.594
2247,-1413.594
2248,-1413.594
2249,-1413.594
2250,-1413.594
2251,-1413.594
2252,-1413.594
2253,-1413.594
2254,-1413.594
2255,-1413.594
2256,-1413.594
2257,-1413.594
2258,-1413.594
2259,-1413.594
2260,-1413.594
2261,-1413.594
2262,-1413.594
2263,-1413.594
2264,-1413.594
2265,-1413.594
2266,-1413.594
2267,-1413.594
2268,-1413.594
2269,-1413.594
2270,-1413.594
2271,-1413.594
2272,-1413.594
2273,-1413.594
2274,-1413.594
2275,-1413.594
2276,-1413.594
2277,-1413.594
2278,-1413.594
2279,-1413.594
2280,-1413.594
2281,-1413.594
2282,-1413.594
2283,-1413.594
2284,-1413.594
2285,-1413.594
2286,-1413.594
2287,-1413.594
2288,-1413.594
2289,-1413.594
2290,-1413.594
2291,-1413.594
2292,-1413.594
2293,-1413.594
2294,-1413.594
2295,-1413.594
2296,-1413.594
2297,-1413.594
2298,-1413.594
2299,-1413.594
2300,-1413.594
2301,-1413.594
2302,-1413.594
2303,-1413.594
2304,-1413.594
2305,-1413.594
2306,-1413.594
2307,-1413.594
2308,-1413.594
2309,-1413.594
2310,-1413.594
2311,-1413.594
2312,-1413.594
2313,-1413.594
2314,-1413.594
2315,-1413.594
2316,-1413.594
2317,-1413.594
2318,-1413.594
2319,-1413.594
2320,-1413.594
2321,-1413.594
2322,-1413.594
2323,-1413.594
2324,-1413.594
2325,-1413.594
2326,-1413.594
2327,-1413.594
2328,-1413.594
2329,-1413.594
2330,-1413.594
2331,-1413.594
2332,-1413.594
2333,-1413.594
2334,-1413.594
2335,-1413.594
2336,-1413.594
2337,-1413.594
2338,-1413.594
2339,-1413.594
2340,1413.594
2341,1413.594
2342,1413.594
2343,1413.594
2344,1413.594
2345,1413.594
2346,1413.594
2347,1413.594
2348,1413.594
2349,1413.594
2350,1413.594
2351,1413.594
2352,1413.594
2353,1413.594
2354,1413.594
2355,1413.594
2356,1413.594
2357,1413.594
2358,1413.594
2359,1413.594
2360,1413.594
2361,1413.594
2362,1413.594
2363,1413.594
2364,1413.594
2365,1413.594
2366,1413.594
2367,1413.594
2368,1413.594
2369,1413.594
2370,1413.594
2371,1413.594
2372,1413.594
2373,1413.594
2374,1413.594
2375,1413.594
2376,1413.594
2377,1413.594
2378,1413.594
2379,1413.594
2380,1413.594
2381,1413.594
2382,1413.594
2383,1413.594
2384,1413.594
2385,1413.594
2386,1413.594
2387,1413.594
2388,1413.594
2389,1413.594
2390,1413.594
2391,1413.594
2392,1413.594
2393,1413.594
2394,1413.594
2395,1413.594
2396,1413.594
2397,1413.594
2398,1413.594
2399,1413.594
2400,1413.594
2401,1413.594
2402,1413.594
2403,1413.594
2404,1413.594
2405,1413.594
2406,1413.594
2407,1413.594
2408,1413.594
2409,1413.594
2410,1413.594
2411,1413.594
2412,1413.594
2413,1413.594
2414,1413.594
2415,1413.594
2416,1413.594
2417,1413.594
2418,1413.594
2419,1413.594
2420,1413.594
2421,1413.594
2422,1413.594
2423,1413.594
2424,1413.594
2425,1413.594
2426,1413.594
2427,1413.594
2428,1413.594
2429,1413.594
2430,1413.594
2431,1413.594
2432,1413.594
2433,1413.594
2434,1413.594
2435,1413.594
2436,1413.594
2437,1413.594
2438,1413.594
2439,1413.594
2440,1413.594
2441,1413.594
2442,1413.594
2443,1413.594
2444,1413.594
2445,1413.594
2446,1413.594
2447,1413.594
2448,1413.594
2449,1413.594
2450,1413.594
2451,1413.594
2452,1413.594
2453,1413.594
2454,1413.594
2455,1413.594
2456,1413.594
2457,1413.594
2458,1413.594
2459,1413.594
